"label","node_feature_name","GNNExplainer"
"N1","0.205744072794914","0.16"
"N2","0.120078146457672","0.14"
"N3","-0.97148185968399","0.15"
"N4","0.124548077583313","0.13"
"N5","-0.0528560765087605","0.15"
"N6","0.080998994410038","0.14"
"N7","-0.97148185968399","0.16"
"N8","0.108419597148895","0.14"
"N9","-0.137113332748413","0.14"
"N10","0.171537220478058","0.15"
"N11","0.00556491874158382","0.16"
"N12","0.0493761040270329","0.16"
"N13","0.00832858495414257","0.14"
"N14","0.132498040795326","0.14"
"N15","0.0507356412708759","0.14"
"N16","-0.0104492148384452","0.13"
"N17","0.0103557938709855","0.15"
"N18","0.00632776133716106","0.14"
"N19","0.215789556503296","0.14"
"N20","0.17181821167469","0.15"
"N21","-0.0960758551955223","0.14"
"N22","0.0275818984955549","0.14"
"N23","0.119472838938236","0.14"
"N24","0.0381168685853481","0.14"
"N25","0.249871328473091","0.14"
"N26","-0.0424907468259335","0.15"
"N27","-0.254732340574265","0.13"
"N28","-0.0295271333307028","0.15"
"N29","0.163803115487099","0.15"
"N30","-0.0617280676960945","0.14"
