"label","node_feature_name","GNNExplainer"
"N1","-0.116850130259991","0.14"
"N2","0.0357053242623806","0.15"
"N3","1.0041663646698","0.14"
"N4","0.0581634603440762","0.16"
"N5","0.081346295773983","0.13"
"N6","-0.2517129778862","0.15"
"N7","1.0041663646698","0.15"
"N8","0.169898763298988","0.14"
"N9","-0.0369843654334545","0.12"
"N10","-0.00800511427223682","0.13"
"N11","-0.0961403921246529","0.15"
"N12","0.0924430191516876","0.15"
"N13","-0.00516881328076124","0.15"
"N14","0.0612210370600224","0.14"
"N15","0.00506154401227832","0.14"
"N16","0.0127592720091343","0.13"
"N17","-0.0523059405386448","0.15"
"N18","0.175018697977066","0.15"
"N19","0.129338920116425","0.16"
"N20","0.135963872075081","0.14"
"N21","-0.0785218849778175","0.15"
"N22","-0.136997789144516","0.12"
"N23","0.00165366637520492","0.15"
"N24","-0.0235447995364666","0.14"
"N25","0.0173183530569077","0.14"
"N26","0.0310919135808945","0.14"
"N27","0.120873562991619","0.12"
"N28","0.0347006730735302","0.13"
"N29","0.021479282528162","0.14"
"N30","-0.000671111047267914","0.14"
