"label","node_feature_name","GNNExplainer"
"N1","-0.1185422539711","0.14"
"N2","0.0325784608721733","0.14"
"N3","1.06336426734924","0.15"
"N4","0.0146474502980709","0.14"
"N5","0.0344542004168034","0.14"
"N6","-0.116141110658646","0.15"
"N7","1.06336426734924","0.14"
"N8","-0.0771967694163322","0.14"
"N9","-0.121092841029167","0.14"
"N10","-0.0288302544504404","0.15"
"N11","0.0146681787446141","0.14"
"N12","-0.0207270700484514","0.15"
"N13","-0.129008024930954","0.14"
"N14","-0.0159790348261595","0.14"
"N15","0.0601343922317028","0.13"
"N16","0.231813907623291","0.14"
"N17","0.137283191084862","0.14"
"N18","0.120213977992535","0.14"
"N19","-0.0487576946616173","0.15"
"N20","9.34712297748774e-05","0.15"
"N21","0.00936459098011255","0.14"
"N22","0.037692878395319","0.14"
"N23","-0.105769783258438","0.15"
"N24","0.0196937248110771","0.13"
"N25","-0.0371436141431332","0.14"
"N26","0.232690572738647","0.15"
"N27","-0.00116419862024486","0.14"
"N28","0.14286196231842","0.14"
"N29","-0.119769483804703","0.14"
"N30","0.0442058369517326","0.14"
