"label","node_feature_name","GNNExplainer"
"N1","-0.0230593010783195","0.14"
"N2","0.0502641275525093","0.15"
"N3","-1.09647297859192","0.15"
"N4","0.00361712649464607","0.15"
"N5","0.148229122161865","0.14"
"N6","0.133695796132088","0.14"
"N7","-1.09647297859192","0.13"
"N8","-0.00835365988314152","0.15"
"N9","0.0139648523181677","0.14"
"N10","-0.0257521737366915","0.13"
"N11","0.0357040055096149","0.14"
"N12","-0.105148032307625","0.14"
"N13","0.0555490776896477","0.14"
"N14","-0.0550499297678471","0.12"
"N15","-0.118743449449539","0.16"
"N16","0.0469822846353054","0.16"
"N17","-0.0831129252910614","0.13"
"N18","0.0140028307214379","0.13"
"N19","0.216354042291641","0.15"
"N20","0.0970044359564781","0.15"
"N21","0.0401360988616943","0.14"
"N22","0.184056550264359","0.13"
"N23","0.0359044410288334","0.15"
"N24","0.042187973856926","0.16"
"N25","0.0570329390466213","0.13"
"N26","-0.0230366922914982","0.13"
"N27","0.12452358007431","0.14"
"N28","0.0284478832036257","0.14"
"N29","0.105967633426189","0.15"
"N30","0.10103814303875","0.12"
