"label","node_feature_name","GNNExplainer"
"N1","-0.169835612177849","0.12"
"N2","-0.102771356701851","0.14"
"N3","-1.00763976573944","0.15"
"N4","-0.135141268372536","0.15"
"N5","-0.0849566832184792","0.14"
"N6","-0.00135057978332043","0.14"
"N7","-1.00763976573944","0.14"
"N8","-0.0882509648799896","0.16"
"N9","-0.0636749267578125","0.16"
"N10","0.0298077203333378","0.15"
"N11","0.0622511878609657","0.13"
"N12","0.127624496817589","0.15"
"N13","-0.101864032447338","0.14"
"N14","-0.171310901641846","0.15"
"N15","0.0578660890460014","0.14"
"N16","0.199457108974457","0.13"
"N17","-0.104058288037777","0.14"
"N18","0.070728525519371","0.13"
"N19","0.229971945285797","0.16"
"N20","0.00934641063213348","0.14"
"N21","-0.103182032704353","0.16"
"N22","0.0925740748643875","0.14"
"N23","0.0933498591184616","0.13"
"N24","0.0112399877980351","0.14"
"N25","-0.156292960047722","0.15"
"N26","-0.0228633750230074","0.14"
"N27","-0.162307068705559","0.13"
"N28","-0.0756264626979828","0.14"
"N29","0.0281798634678125","0.14"
"N30","-0.00346539099700749","0.14"
