"label","node_feature_name","GNNExplainer"
"N1","-0.143152952194214","0.14"
"N2","-0.122796386480331","0.15"
"N3","-0.918532371520996","0.13"
"N4","0.194087117910385","0.15"
"N5","-0.0538796000182629","0.15"
"N6","0.0786153525114059","0.15"
"N7","-0.918532371520996","0.14"
"N8","-0.230924636125565","0.13"
"N9","-0.13348200917244","0.15"
"N10","-0.0276329182088375","0.14"
"N11","-0.168788194656372","0.14"
"N12","0.00724839465692639","0.14"
"N13","-0.101113833487034","0.13"
"N14","0.00567109789699316","0.15"
"N15","0.12027895450592","0.14"
"N16","0.0325880646705627","0.16"
"N17","-0.0633173659443855","0.16"
"N18","0.0342950187623501","0.15"
"N19","0.050117202103138","0.16"
"N20","-0.134898856282234","0.15"
"N21","0.0116659160703421","0.13"
"N22","-0.0310642402619123","0.14"
"N23","-0.0337645746767521","0.14"
"N24","0.0529804676771164","0.14"
"N25","0.0274206511676311","0.14"
"N26","-0.0369656123220921","0.15"
"N27","0.0563054755330086","0.15"
"N28","0.0930306687951088","0.15"
"N29","0.0352185852825642","0.14"
"N30","-0.0347425751388073","0.15"
