"label","node_feature_name","GNNExplainer"
"N1","-0.104203835129738","0.14"
"N2","-0.0571889206767082","0.15"
"N3","0.985916197299957","0.15"
"N4","-0.175303146243095","0.14"
"N5","0.0846669599413872","0.15"
"N6","-0.0518472231924534","0.14"
"N7","0.985916197299957","0.13"
"N8","0.0258023329079151","0.14"
"N9","-0.0739592537283897","0.14"
"N10","-0.00922386161983013","0.14"
"N11","0.0420424267649651","0.14"
"N12","-0.0253366902470589","0.15"
"N13","0.198583975434303","0.12"
"N14","0.0570144802331924","0.15"
"N15","-0.144372925162315","0.15"
"N16","-0.0668811425566673","0.15"
"N17","0.057105228304863","0.16"
"N18","-0.0928531661629677","0.14"
"N19","-0.0289872940629721","0.15"
"N20","-0.157622396945953","0.13"
"N21","-0.0075927684083581","0.14"
"N22","-0.00514098489657044","0.15"
"N23","0.0819197744131088","0.14"
"N24","-0.0390481650829315","0.13"
"N25","-0.00601637503132224","0.14"
"N26","-0.134833693504333","0.14"
"N27","0.19274215400219","0.15"
"N28","-0.041065126657486","0.14"
"N29","-0.0138687510043383","0.13"
"N30","-0.153807997703552","0.14"
