"label","node_feature_name","GNNExplainer"
"N1","-0.0381151922047138","0.14"
"N2","-0.00907315965741873","0.13"
"N3","1.01203548908234","0.14"
"N4","0.017100827768445","0.13"
"N5","-0.0224309768527746","0.14"
"N6","0.013337142765522","0.15"
"N7","1.01203548908234","0.13"
"N8","-0.104228310286999","0.14"
"N9","0.036190576851368","0.15"
"N10","-0.117282755672932","0.14"
"N11","-0.101043693721294","0.14"
"N12","-0.101504422724247","0.16"
"N13","-0.0478260554373264","0.14"
"N14","0.204799205064774","0.14"
"N15","-0.0430379919707775","0.14"
"N16","-0.0201754234731197","0.16"
"N17","-0.0689161345362663","0.15"
"N18","-0.119434490799904","0.14"
"N19","-0.143501281738281","0.14"
"N20","0.0612432323396206","0.13"
"N21","0.16907887160778","0.14"
"N22","-0.0132535444572568","0.16"
"N23","0.134667158126831","0.14"
"N24","0.0527805499732494","0.13"
"N25","-0.133868873119354","0.14"
"N26","-0.0872004255652428","0.14"
"N27","-0.18574745953083","0.17"
"N28","0.1219836845994","0.14"
"N29","0.0388687066733837","0.14"
"N30","0.0432766303420067","0.15"
