"label","node_feature_name","GNNExplainer"
"N1","-0.11236073076725","0.12"
"N2","0.0346412286162376","0.14"
"N3","-1.10092675685883","0.14"
"N4","-0.00327336392365396","0.13"
"N5","0.0256016366183758","0.13"
"N6","0.102341815829277","0.14"
"N7","-1.10092675685883","0.13"
"N8","-0.210454300045967","0.13"
"N9","0.161650612950325","0.14"
"N10","0.047184020280838","0.14"
"N11","-0.0331617407500744","0.13"
"N12","0.0889699086546898","0.15"
"N13","-0.0161419957876205","0.15"
"N14","0.0681859105825424","0.17"
"N15","0.0141855655238032","0.14"
"N16","-0.0780533850193024","0.13"
"N17","0.123330131173134","0.15"
"N18","0.0073984912596643","0.15"
"N19","-0.0190441142767668","0.15"
"N20","-0.109505549073219","0.15"
"N21","-0.17856764793396","0.14"
"N22","0.0509596206247807","0.14"
"N23","0.0904377847909927","0.13"
"N24","0.0345310717821121","0.14"
"N25","0.0698558166623116","0.14"
"N26","0.0103025659918785","0.14"
"N27","0.00198498927056789","0.12"
"N28","0.095199890434742","0.13"
"N29","0.00398562895134091","0.15"
"N30","0.017692880704999","0.15"
