"label","node_feature_name","GNNExplainer"
"N1","-0.0692713260650635","0.14"
"N2","0.0722049698233604","0.15"
"N3","0.900412380695343","0.14"
"N4","0.0872273668646812","0.15"
"N5","0.117382645606995","0.14"
"N6","-0.0741394385695457","0.15"
"N7","0.900412380695343","0.15"
"N8","0.0818565785884857","0.14"
"N9","-0.047130074352026","0.15"
"N10","0.0138526260852814","0.15"
"N11","0.174591213464737","0.14"
"N12","-0.135562524199486","0.13"
"N13","0.0957335978746414","0.13"
"N14","-0.116138882935047","0.14"
"N15","0.187926843762398","0.14"
"N16","-0.0862691327929497","0.14"
"N17","-0.152140915393829","0.16"
"N18","-0.0370719693601131","0.14"
"N19","-0.0215979553759098","0.14"
"N20","0.0238788034766912","0.16"
"N21","-0.0118339583277702","0.13"
"N22","-0.137974724173546","0.15"
"N23","-0.0634793415665627","0.15"
"N24","-0.0908434092998505","0.13"
"N25","-0.0834859982132912","0.14"
"N26","0.120361790060997","0.15"
"N27","0.0670893043279648","0.13"
"N28","-0.017974654212594","0.15"
"N29","0.00798222981393337","0.14"
"N30","0.116425052285194","0.13"
