"label","node_feature_name","GNNExplainer"
"N1","-0.00941119156777859","0.14"
"N2","0.0709617286920547","0.14"
"N3","-1.01451659202576","0.13"
"N4","-0.0388545878231525","0.14"
"N5","-0.16258542239666","0.13"
"N6","0.0321745090186596","0.14"
"N7","-1.01451659202576","0.14"
"N8","-0.0116404453292489","0.15"
"N9","-0.0883883386850357","0.16"
"N10","-0.120312534272671","0.14"
"N11","0.0494215823709965","0.16"
"N12","-0.0720245540142059","0.14"
"N13","0.0898819789290428","0.16"
"N14","-0.0548822209239006","0.15"
"N15","-0.0757451802492142","0.15"
"N16","-0.0799645856022835","0.15"
"N17","0.0364785008132458","0.15"
"N18","0.00464065326377749","0.13"
"N19","0.0113128740340471","0.14"
"N20","0.0177772268652916","0.13"
"N21","-0.121069990098476","0.14"
"N22","-0.0497861728072166","0.14"
"N23","-0.0524985752999783","0.15"
"N24","-0.126753121614456","0.13"
"N25","0.0224490612745285","0.14"
"N26","-0.0789933502674103","0.17"
"N27","0.231751352548599","0.13"
"N28","0.114436887204647","0.13"
"N29","-0.18649910390377","0.14"
"N30","-0.123216569423676","0.15"
